SITE,Date,Hour,OZONE,TEMP_F,StateCode,CountyCode,SiteNum,Latitude,Longitude,Time,Parameter,YEAR,Month,Day,UNITS
27-137-7554,2016-10-03,1,8,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,10,03,PPB
27-137-7554,2016-10-04,2,4,39.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,10,04,PPB
27-137-7554,2016-10-05,2,7,47.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,10,05,PPB
27-137-7554,2016-10-06,0,12,53.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,10,06,PPB
27-137-7554,2016-10-07,1,7,45.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,10,07,PPB
27-137-7554,2016-10-08,0,15,49.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,10,08,PPB
27-137-7554,2016-10-09,2,7,47.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,10,09,PPB
27-137-7554,2016-10-13,15,14,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T15:00:00Z,88101,2016,10,13,PPB
27-137-7554,2016-10-14,8,5,59,27,137,7554,46.743657,-92.165998,1899-12-31T08:00:00Z,88101,2016,10,14,PPB
27-137-7554,2016-10-15,2,11,57.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,10,15,PPB
27-137-7554,2016-10-16,3,7,54.8,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2016,10,16,PPB
27-137-7554,2016-10-17,0,7,50,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,10,17,PPB
27-137-7554,2016-10-18,1,4,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,10,18,PPB
27-137-7554,2016-10-19,7,10,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2016,10,19,PPB
27-137-7554,2016-10-20,5,11,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2016,10,20,PPB
27-137-7554,2016-10-21,1,4,44.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,10,21,PPB
27-137-7554,2016-10-22,1,6,56,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,10,22,PPB
27-137-7554,2016-10-23,4,9,52.4,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2016,10,23,PPB
27-137-7554,2016-10-24,5,10,67.4,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2016,10,24,PPB
27-137-7554,2016-10-25,0,11,57.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,10,25,PPB
27-137-7554,2016-10-26,4,34,59.6,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2016,10,26,PPB
27-137-7554,2016-10-27,4,7,50.6,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2016,10,27,PPB
27-137-7554,2016-10-28,2,11,42.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,10,28,PPB
27-137-7554,2016-10-29,2,4,39.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,10,29,PPB
27-137-7554,2016-10-30,1,4,40.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,10,30,PPB
27-137-7554,2016-10-31,4,4,37.4,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2016,10,31,PPB
27-137-7554,2017-04-01,1,23,33.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,4,01,PPB
27-137-7554,2017-04-02,0,9,37.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,02,PPB
27-137-7554,2017-04-03,1,4,28.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,4,03,PPB
27-137-7554,2017-04-04,0,6,36.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,04,PPB
27-137-7554,2017-04-05,3,6,42.8,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,4,05,PPB
27-137-7554,2017-04-06,0,9,48.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,06,PPB
27-137-7554,2017-04-07,0,21,50,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,07,PPB
27-137-7554,2017-04-08,0,6,44.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,08,PPB
27-137-7554,2017-04-09,0,6,54.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,09,PPB
27-137-7554,2017-04-10,3,4,47.6,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,4,10,PPB
27-137-7554,2017-04-11,5,7,53.6,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2017,4,11,PPB
27-137-7554,2017-04-12,1,19,41,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,4,12,PPB
27-137-7554,2017-04-13,0,8,37.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,13,PPB
27-137-7554,2017-04-14,0,3,28.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,14,PPB
27-137-7554,2017-04-15,2,10,30.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,4,15,PPB
27-137-7554,2017-04-16,7,7,26.6,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2017,4,16,PPB
27-137-7554,2017-04-17,3,8,37.4,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,4,17,PPB
27-137-7554,2017-04-18,4,20,39.2,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,4,18,PPB
27-137-7554,2017-04-19,0,10,44.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,19,PPB
27-137-7554,2017-04-20,0,17,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,20,PPB
27-137-7554,2017-04-21,7,11,52.4,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2017,4,21,PPB
27-137-7554,2017-04-22,1,4,52.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,4,22,PPB
27-137-7554,2017-04-23,0,23,50,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,23,PPB
27-137-7554,2017-04-24,2,3,35.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,4,24,PPB
27-137-7554,2017-04-25,2,4,41.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,4,25,PPB
27-137-7554,2017-04-26,0,20,41,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,26,PPB
27-137-7554,2017-04-27,1,7,33.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,4,27,PPB
27-137-7554,2017-04-28,0,6,35.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,28,PPB
27-137-7554,2017-04-29,0,5,38.3,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,29,PPB
27-137-7554,2017-04-30,2,2,39.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,4,30,PPB
27-137-7554,2017-05-01,1,3,44.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,5,01,PPB
27-137-7554,2017-05-02,4,5,47,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,5,02,PPB
27-137-7554,2017-05-03,0,3,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,03,PPB
27-137-7554,2017-05-04,0,5,53.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,04,PPB
27-137-7554,2017-05-05,0,5,47,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,05,PPB
27-137-7554,2017-05-06,3,5,46.4,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,5,06,PPB
27-137-7554,2017-05-07,0,6,54.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,07,PPB
27-137-7554,2017-05-08,8,14,45.2,27,137,7554,46.743657,-92.165998,1899-12-31T08:00:00Z,88101,2017,5,08,PPB
27-137-7554,2017-05-09,5,7,45.2,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2017,5,09,PPB
27-137-7554,2017-05-10,0,4,54.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,10,PPB
27-137-7554,2017-05-11,16,5,53.6,27,137,7554,46.743657,-92.165998,1899-12-31T16:00:00Z,88101,2017,5,11,PPB
27-137-7554,2017-05-12,1,4,46.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,5,12,PPB
27-137-7554,2017-05-13,1,1,53,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,5,13,PPB
27-137-7554,2017-05-14,0,5,48.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,14,PPB
27-137-7554,2017-05-15,4,6,44.6,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,5,15,PPB
27-137-7554,2017-05-16,1,8,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,5,16,PPB
27-137-7554,2017-05-17,0,10,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,17,PPB
27-137-7554,2017-05-18,5,16,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2017,5,18,PPB
27-137-7554,2017-05-19,4,18,51.199999999999996,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,5,19,PPB
27-137-7554,2017-05-20,5,21,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2017,5,20,PPB
27-137-7554,2017-05-21,1,7,59.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,5,21,PPB
27-137-7554,2017-05-22,3,6,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,5,22,PPB
27-137-7554,2017-05-23,2,9,72.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,5,23,PPB
27-137-7554,2017-05-24,3,10,82.4,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,5,24,PPB
27-137-7554,2017-05-25,0,52,80.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,25,PPB
27-137-7554,2017-05-26,1,31,83,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,5,26,PPB
27-137-7554,2017-05-27,1,17,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,5,27,PPB
27-137-7554,2017-05-28,0,8,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,28,PPB
27-137-7554,2017-05-29,0,12,80,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,29,PPB
27-137-7554,2017-05-30,3,5,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,5,30,PPB
27-137-7554,2017-05-31,0,16,67.1,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,31,PPB
27-137-7554,2017-06-01,0,13,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,01,PPB
27-137-7554,2017-06-02,0,11,68,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,02,PPB
27-137-7554,2017-06-03,2,7,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,6,03,PPB
27-137-7554,2017-06-04,4,12,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,6,04,PPB
27-137-7554,2017-06-05,0,11,65,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,05,PPB
27-137-7554,2017-06-06,1,15,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,6,06,PPB
27-137-7554,2017-06-07,1,5,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,6,07,PPB
27-137-7554,2017-06-08,0,10,65,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,08,PPB
27-137-7554,2017-06-09,2,17,70.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,6,09,PPB
27-137-7554,2017-06-10,6,11,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2017,6,10,PPB
27-137-7554,2017-06-11,1,11,68.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,6,11,PPB
27-137-7554,2017-06-12,9,10,56,27,137,7554,46.743657,-92.165998,1899-12-31T09:00:00Z,88101,2017,6,12,PPB
27-137-7554,2017-06-13,10,11,71,27,137,7554,46.743657,-92.165998,1899-12-31T10:00:00Z,88101,2017,6,13,PPB
27-137-7554,2017-06-14,7,4,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2017,6,14,PPB
27-137-7554,2017-06-15,1,5,56,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,6,15,PPB
27-137-7554,2017-06-16,7,8,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2017,6,16,PPB
27-137-7554,2017-06-17,7,19,80,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2017,6,17,PPB
27-137-7554,2017-06-18,4,10,63.2,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,6,18,PPB
27-137-7554,2017-06-19,0,21,57.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,19,PPB
27-137-7554,2017-06-20,0,11,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,20,PPB
27-137-7554,2017-06-21,1,13,72.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,6,21,PPB
27-137-7554,2017-06-22,0,14,60.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,22,PPB
27-137-7554,2017-06-23,2,17,80,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,6,23,PPB
27-137-7554,2017-06-24,0,16,63.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,24,PPB
27-137-7554,2017-06-25,3,5,56,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,6,25,PPB
27-137-7554,2017-06-26,0,5,56,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,26,PPB
27-137-7554,2017-06-27,2,19,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,6,27,PPB
27-137-7554,2017-06-28,0,13,81.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,28,PPB
27-137-7554,2017-06-29,5,8,74,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2017,6,29,PPB
27-137-7554,2017-06-30,2,7,80.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,6,30,PPB
27-137-7554,2017-07-01,13,2,66.8,27,137,7554,46.743657,-92.165998,1899-12-31T13:00:00Z,88101,2017,7,01,PPB
27-137-7554,2017-07-02,0,2,67.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,7,02,PPB
27-137-7554,2017-07-03,0,28,72.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,7,03,PPB
27-137-7554,2017-07-04,10,32,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T10:00:00Z,88101,2017,7,04,PPB
27-137-7554,2017-07-05,1,55,80.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,7,05,PPB
27-137-7554,2017-07-06,1,16,83,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,7,06,PPB
27-137-7554,2017-07-07,1,15,80.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,7,07,PPB
27-137-7554,2017-07-08,1,8,66.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,7,08,PPB
27-137-7554,2017-07-09,0,7,70.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,7,09,PPB
27-137-7554,2017-07-10,0,20,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,7,10,PPB
27-137-7554,2017-07-11,2,36,72.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,7,11,PPB
27-137-7554,2017-07-12,7,9,72.2,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2017,7,12,PPB
27-137-7554,2017-07-13,2,16,68,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,7,13,PPB
27-137-7554,2017-07-14,0,9,57.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,7,14,PPB
27-137-7554,2017-07-15,4,19,69.2,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,7,15,PPB
27-137-7554,2017-07-16,1,28,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,7,16,PPB
27-137-7554,2017-07-17,2,11,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,7,17,PPB
27-137-7554,2017-07-18,0,18,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,7,18,PPB
27-137-7554,2017-07-19,4,29,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,7,19,PPB
27-137-7554,2017-07-20,0,13,80.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,7,20,PPB
27-137-7554,2017-07-21,10,18,87.8,27,137,7554,46.743657,-92.165998,1899-12-31T10:00:00Z,88101,2017,7,21,PPB
27-137-7554,2017-07-22,1,13,75.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,7,22,PPB
27-137-7554,2017-07-23,1,20,74,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,7,23,PPB
27-137-7554,2017-07-24,1,17,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,7,24,PPB
27-137-7554,2017-07-25,5,12,70.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2017,7,25,PPB
27-137-7554,2017-07-26,6,9,80.6,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2017,7,26,PPB
27-137-7554,2017-07-27,0,10,61.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,7,27,PPB
27-137-7554,2017-07-28,1,18,72.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,7,28,PPB
27-137-7554,2017-07-29,7,15,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2017,7,29,PPB
27-137-7554,2017-07-30,0,30,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,7,30,PPB
27-137-7554,2017-07-31,0,16,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,7,31,PPB
27-137-7554,2017-08-01,0,24,75.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,8,01,PPB
27-137-7554,2017-08-02,2,29,81.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,8,02,PPB
27-137-7554,2017-08-03,3,27,70.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,8,03,PPB
27-137-7554,2017-08-04,0,12,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,8,04,PPB
27-137-7554,2017-08-05,4,23,76.4,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,8,05,PPB
27-137-7554,2017-08-06,0,25,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,8,06,PPB
27-137-7554,2017-08-07,1,21,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,8,07,PPB
27-137-7554,2017-08-08,0,32,80.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,8,08,PPB
27-137-7554,2017-08-09,0,32,76.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,8,09,PPB
27-137-7554,2017-08-10,0,20,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,8,10,PPB
27-137-7554,2017-08-11,0,17,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,8,11,PPB
27-137-7554,2017-08-12,0,10,75.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,8,12,PPB
27-137-7554,2017-08-13,7,17,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2017,8,13,PPB
27-137-7554,2017-08-14,0,20,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,8,14,PPB
27-137-7554,2017-08-21,22,3,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T22:00:00Z,88101,2017,8,21,PPB
27-137-7554,2017-08-22,2,12,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,8,22,PPB
27-137-7554,2017-08-23,0,15,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,8,23,PPB
27-137-7554,2017-08-24,1,21,71,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,8,24,PPB
27-137-7554,2017-08-25,1,18,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,8,25,PPB
27-137-7554,2017-08-26,0,8,60.199999999999996,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,8,26,PPB
27-137-7554,2017-08-27,3,13,68.6,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,8,27,PPB
27-137-7554,2017-08-28,1,14,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,8,28,PPB
27-137-7554,2017-08-29,0,12,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,8,29,PPB
27-137-7554,2017-08-30,1,18,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,8,30,PPB
27-137-7554,2017-08-31,1,12,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,8,31,PPB
27-137-7554,2017-09-01,1,7,70.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,9,01,PPB
27-137-7554,2017-09-02,2,10,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,9,02,PPB
27-137-7554,2017-09-03,4,11,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,9,03,PPB
27-137-7554,2017-09-04,0,9,74.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,9,04,PPB
27-137-7554,2017-09-05,2,11,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,9,05,PPB
27-137-7554,2017-09-06,0,15,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,9,06,PPB
27-137-7554,2017-09-07,1,24,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,9,07,PPB
27-137-7554,2017-09-08,1,12,72.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,9,08,PPB
27-137-7554,2017-09-09,0,16,72.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,9,09,PPB
27-137-7554,2017-09-10,1,16,50.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,9,10,PPB
27-137-7554,2017-09-11,3,4,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,9,11,PPB
27-137-7554,2017-09-12,0,8,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,9,12,PPB
27-137-7554,2017-09-13,2,12,53.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,9,13,PPB
27-137-7554,2017-09-14,12,9,57.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T12:00:00Z,88101,2017,9,14,PPB
27-137-7554,2017-09-15,0,9,54.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,9,15,PPB
27-137-7554,2017-09-16,2,8,65.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,9,16,PPB
27-137-7554,2017-09-17,1,12,60.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,9,17,PPB
27-137-7554,2017-09-18,0,8,48.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,9,18,PPB
27-137-7554,2017-09-19,0,21,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,9,19,PPB
27-137-7554,2017-09-20,2,20,66.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,9,20,PPB
27-137-7554,2017-09-21,0,10,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,9,21,PPB
27-137-7554,2017-09-22,2,9,69.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,9,22,PPB
27-137-7554,2017-09-23,3,15,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,9,23,PPB
27-137-7554,2017-09-24,14,15,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T14:00:00Z,88101,2017,9,24,PPB
27-137-7554,2017-09-25,4,17,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,9,25,PPB
27-137-7554,2017-09-26,2,17,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,9,26,PPB
27-137-7554,2017-09-27,0,27,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,9,27,PPB
27-137-7554,2017-09-28,0,46,77.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,9,28,PPB
